station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
10970,1.0547,141.40783333333334,-20.32485,9.3552119019698452,19.215379303996826,35.966762871435336,0.45147351666665336,0.90294703333330673,0.34511597365782853,0.010366630144633984,0.016221238733771227,112.9254591831267,140.78212244381848
10980,1.0547,141.3637,-20.312733333333334,10.426381098989982,21.54270475994921,37.203066765033412,-4.3300005387238549,-8.6600010774477099,0.34772103619130801,0.010665589675687181,0.021513071403759645,45.97381999773085,-15.469082725340254
10990,1.0547,141.31866666666667,-20.303066666666666,14.075126509117769,19.82254697505234,32.083499746889046,-2.6760380872903284,-5.3520761745806569,0.16955206287589503,0.037920341561041668,0.033833978012701965,103.46902386099207,-67.505577300972249
11000,1.0547,141.29378333333332,-20.264466666666667,13.690405016582,20.214096788312105,56.827473221074086,-0.64419126057496712,-1.2883825211499342,0.19241373341130802,0.023255582194599989,0.030310010637373323,-109.77503789088034,-103.98134244731553
11010,1.0547,141.26923333333335,-20.225883333333332,14.733686438712578,19.25422387539988,78.437911954001834,-0.18752835806399301,-0.37505671612798602,0.1330042769593365,0.027018840796810453,0.010273736480202566,-166.21269633338278,-114.30383622093707
11020,1.0547,141.24765,-20.185183333333335,13.566548900776954,22.198837868991024,-82.050603135754571,-1.2910082317664484,-2.5820164635328968,0.24135874788052991,0.010326754432802206,0.036900741605752317,79.467109456758948,131.52413355019519
11030,1.0547,141.22301666666667,-20.149166666666666,12.130594276355382,24.653130729778798,-81.600509982983496,-0.18119672697731443,-0.36239345395462885,0.34043687667127559,0.021797697159252855,0.013389378638535995,119.70045993251512,-96.853322122025403
11040,1.0547,141.18808333333334,-20.1202,14.181047663396425,21.86035491422928,-86.061043765059935,-0.092740983841854946,-0.18548196768370989,0.21306904564252793,0.030408868044860926,0.018169539849412809,-70.955258884383937,-140.75005977929982
11050,1.0547,141.14873333333333,-20.094199999999997,14.689944686916787,17.983347160953389,65.416996851229101,-0.45754069296933303,-0.91508138593866606,0.10079800007207675,0.16028524738711328,0.20775808018588851,-104.74044633427069,90.839115908339494
11060,1.0547,141.11376666666666,-20.063166666666667,14.540937165173881,19.919617485406782,83.739460782773193,0.65762458112508793,1.3152491622501759,0.15608223299859944,0.047407685934588509,0.02316289252684034,-93.471995046593136,84.314832361738127
11070,1.0547,141.11715,-20.018716666666666,14.636387480213966,20.137818010412133,-74.384976401200618,-0.72262253744792349,-1.445245074895847,0.1582043486710619,0.030607248630657741,0.028062916841221263,-156.84611830671616,62.139856526684376
11080,1.0547,141.09348333333335,-19.982333333333333,16.345015979494399,21.19455507781246,-56.961162154898759,0.25725518803704173,0.51451037607408345,0.12918472325948771,0.015858475582171697,0.013211311708502264,-128.5061071842801,81.007251462868524
11090,1.0547,141.08168333333333,-19.943733333333334,15.7483738149713,20.639607215313642,-47.548270745307917,-0.63178078124820636,-1.2635615624964127,0.13441892794962912,0.016545848025244884,0.02600910833339928,-128.87690461202092,62.087404519540243
